2 qid:208 1:0.402930402930403 2:0.3875598086124401 3:0.4000000000000001 4:0.4137931034482759 5:0.40625 6:0.3333333333333333 7:0.5148247978436657 8:0.5209302325581395 9:0.6964285714285714 10:0.6190476190476192 11:0.4683544303797467 12:0.2380952380952381
1 qid:208 1:0.326007326007326 2:0.29186602870813383 3:0.4000000000000001 4:0.5172413793103448 5:0.29375 6:0.4166666666666666 7:0.6118598382749325 8:0.9488372093023258 9:0.5535714285714286 10:0.7380952380952382 11:0.4050632911392404 12:0.3809523809523809
2 qid:209 1:0.3223443223443224 2:0.5215311004784691 3:0.2857142857142857 4:0.5517241379310343 5:0.39375 6:0.375 7:0.25336927223719674 8:0.29302325581395344 9:0.5178571428571429 10:0.4523809523809525 11:0.3227848101265821 12:0.5714285714285715
1 qid:209 1:0.2124542124542125 2:0.3875598086124401 3:0.4571428571428573 4:0.4482758620689654 5:0.48125 6:0.375 7:0.5741239892183287 8:0.43255813953488376 9:0.6249999999999999 10:0.4761904761904764 11:0.4873417721518986 12:0.2380952380952381
2 qid:210 1:0.402930402930403 2:1.0 3:0.4857142857142858 4:0.5862068965517241 5:0.45625 6:0.4166666666666666 7:0.16442048517520216 8:0.07441860465116289 9:0.3749999999999999 10:0.3571428571428573 11:0.0569620253164556 12:0.4761904761904763
1 qid:210 1:0.5714285714285715 2:0.5358851674641149 3:0.5142857142857142 4:0.6206896551724137 5:0.4875 6:0.3333333333333333 7:0.3935309973045822 8:0.6418604651162791 9:0.4464285714285714 10:0.5238095238095238 11:0.4113924050632911 12:0.2380952380952381
2 qid:211 1:0.3223443223443224 2:0.2822966507177034 3:0.3714285714285714 4:0.4827586206896553 5:0.23750000000000004 6:0.8749999999999998 7:0.3207547169811321 8:0.2465116279069767 9:0.3214285714285714 10:0.2142857142857143 11:0.12658227848101264 12:0.523809523809524
1 qid:211 1:0.347985347985348 2:0.3301435406698565 3:0.1142857142857144 4:0.4482758620689654 5:0.34375 6:0.5416666666666666 7:1.0 8:0.6790697674418608 9:0.5714285714285714 10:0.7619047619047621 11:1.0 12:0.1428571428571429
2 qid:212 1:0.6227106227106228 2:0.6315789473684211 3:0.5428571428571429 4:0.5862068965517241 5:0.575 6:0.29166666666666663 7:0.4366576819407009 8:0.33023255813953506 9:0.3749999999999999 10:0.5476190476190478 11:0.4999999999999999 12:0.5714285714285715
1 qid:212 1:0.6007326007326007 2:0.6028708133971291 3:0.5142857142857142 4:0.7931034482758619 5:0.35625 6:0.29166666666666663 7:0.4150943396226415 8:0.40930232558139534 9:0.5714285714285714 10:0.4285714285714287 11:0.4303797468354431 12:0.5714285714285715
2 qid:213 1:0.3186813186813187 2:0.5645933014354068 3:0.14285714285714285 4:0.31034482758620696 5:0.35625 6:0.9583333333333331 7:0.7088948787061994 8:0.4744186046511628 9:0.5178571428571429 10:0.5952380952380955 11:0.360759493670886 12:0.5714285714285715
1 qid:213 1:0.326007326007326 2:0.29186602870813383 3:0.4000000000000001 4:0.5172413793103448 5:0.29375 6:0.4166666666666666 7:0.6118598382749325 8:0.9488372093023258 9:0.5535714285714286 10:0.7380952380952382 11:0.4050632911392404 12:0.3809523809523809
2 qid:214 1:0.4212454212454213 2:0.4880382775119617 3:0.14285714285714285 4:0.31034482758620696 5:0.46875 6:0.5416666666666666 7:0.7008086253369272 8:0.5674418604651162 9:0.5178571428571429 10:0.5476190476190478 11:0.6772151898734177 12:0.6666666666666669
1 qid:214 1:0.2087912087912088 2:0.22009569377990407 3:0.4000000000000001 4:0.5517241379310343 5:0.4000000000000001 6:0.4583333333333333 7:0.6954177897574123 8:0.6558139534883723 9:0.6964285714285714 10:0.7857142857142859 11:0.721518987341772 12:0.523809523809524
